hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,non_block,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),shadow size in bytes
119,428400,558346,3969,3590,1,1,3242,724,1,2,0,1,0.000251953,0.000503905,99.9748,0.0503905,93277,11598699,46916,6291869,46559,60,46554,297,5,1,4,0.00633046,0.000106573,99.367,0.0106573,42392,39582,39583,0,0,39582,2808,0,0,0,0,1,5,0,0,100,0,0.00329402,7.73763e-05,92.4918,0.0137565,560386,759278,1.48064e+08
120,432000,564042,5696,5183,1,0,4807,888,1,0,0,0,0.000175562,0,99.9824,0,101466,11690410,49627,6341496,49289,29,49277,309,12,1,11,0.00622645,0.000241804,99.3774,0.0241804,46143,42084,42085,0,0,42084,4058,0,0,0,0,1,11,0,0,100,0,0.00318252,0.000123194,94.5576,0.0216908,567590,760217,1.48184e+08
121,435600,572573,8531,7162,37,5,2850,5639,37,5,1,4,0.00433712,0.000586098,99.5663,0.0586098,111726,11786947,52417,6393913,52052,39,52043,326,9,4,5,0.00621936,0.0001717,99.3781,0.01717,50778,44120,44148,0,0,44120,6626,0,0,0,0,5,9,0,0,100,0,0.00345491,0.000133247,95.7449,0.0229704,575494,761065,1.48439e+08
122,439200,575642,3069,2845,1,0,2397,671,1,0,0,0,0.000325839,0,99.9674,0,104853,11886517,54095,6448008,53704,56,53702,335,2,1,1,0.00619281,3.6972e-05,99.3807,0.0036972,47689,45475,45476,0,0,45475,2213,0,0,0,0,1,1,0,0,100,0,0.00327361,1.94858e-05,89.0518,0.00349871,583722,762405,1.48734e+08
123,442800,578251,2609,2410,2,0,1965,642,2,0,0,0,0.000766577,0,99.9233,0,96087,11978141,49801,6497809,49393,104,49389,304,4,1,3,0.0061043,8.03197e-05,99.3896,0.00803197,43677,41823,41824,0,0,41823,1853,0,0,0,0,1,3,0,0,100,0,0.00324727,4.2448e-05,88.2714,0.00763213,591291,762971,1.48901e+08
124,446400,580215,1964,1813,4,0,1470,489,5,0,0,0,0.00254582,0,99.7454,0,87067,12061806,45484,6543293,45190,29,45188,265,2,0,2,0.00582622,4.39715e-05,99.4174,0.00439715,39619,38181,38184,0,0,38181,1435,0,0,0,0,0,2,0,0,100,0,0.00315314,2.33566e-05,86.2525,0.00421514,598297,763203,1.48988e+08
125,450000,582607,2392,2195,1,0,1757,634,1,0,0,0,0.00041806,0,99.9582,0,98195,12155908,51164,6594457,50826,28,50823,310,3,0,3,0.00605895,5.8635e-05,99.3941,0.0058635,44639,42938,42939,0,0,42938,1700,0,0,0,0,0,3,0,0,100,0,0.003223,3.109e-05,86.9983,0.00560161,606184,764414,1.49196e+08
126,453600,586109,3502,3312,12,0,1836,1654,12,0,0,0,0.00342661,0,99.6573,0,103134,12253050,52726,6647183,52365,24,52361,337,4,2,2,0.00639153,7.58639e-05,99.3608,0.00758639,46906,44416,44417,0,0,44416,2489,0,0,0,0,2,2,0,0,100,0,0.00346767,3.9744e-05,90.0343,0.00711389,614132,765475,1.49414e+08
127,457200,590503,4394,4079,15,0,1667,2712,15,0,0,0,0.00341375,0,99.6586,0,104935,12350448,52816,6699999,52439,74,52434,303,5,0,5,0.0057369,9.46683e-05,99.4263,0.00946683,47725,44582,44583,0,0,44582,3142,0,0,0,0,0,5,0,0,100,0,0.00312402,4.91198e-05,92.7629,0.00873973,621988,766206,1.49646e+08
128,460800,592331,1828,1696,3,0,1243,582,3,0,0,0,0.00164114,0,99.8359,0,97496,12444761,51333,6751332,50966,51,50966,316,0,0,0,0.00615588,0,99.3844,0,44335,42980,42983,0,0,42980,1352,0,0,0,0,0,0,0,0,100,0,0.00331804,0,82.5492,0,629971,767900,1.50085e+08
129,464400,596976,4645,4441,19,0,1423,3203,19,0,0,0,0.00409042,0,99.591,0,105496,12542263,52824,6804156,52379,97,52373,348,6,0,6,0.00658791,0.000113585,99.3412,0.0113585,48027,44678,44683,0,0,44678,3344,0,0,0,0,0,6,0,0,100,0,0.00359286,5.87389e-05,92.099,0.0104404,637667,769389,1.50533e+08
130,468000,602083,5107,4735,9,9,1545,3544,9,9,3,6,0.00176229,0.00176229,99.8238,0.176229,99802,12633027,49322,6853478,48902,83,48897,337,5,1,4,0.00683265,0.000101375,99.3167,0.0101375,45373,41442,41449,0,0,41442,3917,0,0,0,0,4,10,0,0,100,0,0.00360902,0.00014603,93.225,0.0257216,645120,770109,1.50756e+08
131,471600,608028,5945,5812,28,2,1181,4734,28,2,1,1,0.00470984,0.000336417,99.529,0.0336417,105297,12728147,51530,6905008,51029,138,51023,363,6,0,6,0.00704444,0.000116437,99.2956,0.0116437,47822,43590,43597,0,0,43590,4223,0,0,0,0,1,7,0,0,100,0,0.0038688,7.9157e-05,93.423,0.0139191,652552,770882,1.50833e+08
132,475200,612439,4411,4226,23,2,1047,3339,23,2,0,2,0.00521424,0.000453412,99.4786,0.0453412,99575,12820204,49942,6954950,49192,410,49170,340,22,6,16,0.0068079,0.000440511,99.3192,0.0440511,45222,42115,42123,0,0,42115,3098,0,0,0,0,6,18,0,0,100,0,0.00376291,0.000248787,91.7706,0.0441558,659621,771332,1.51066e+08
133,478800,616157,3718,3585,22,0,1011,2685,22,0,0,0,0.00591716,0,99.4083,0,97350,12911195,49412,7004362,48763,320,48753,329,10,0,10,0.0066583,0.00020238,99.3342,0.020238,44220,41579,41583,0,0,41579,2637,0,0,0,0,0,10,0,0,100,0,0.00370609,0.000105587,90.5594,0.0188218,666801,771703,1.51239e+08
134,482400,619672,3515,3411,14,2,842,2656,15,2,1,1,0.00426743,0.00056899,99.5733,0.056899,88821,12993950,44936,7049298,44257,376,44239,303,18,4,14,0.00674292,0.00040057,99.3257,0.040057,40370,37819,37822,0,0,37819,2548,0,0,0,0,5,15,0,0,100,0,0.0036861,0.00023183,90.9531,0.0412788,673236,769212,1.51107e+08
135,486000,622572,2900,2694,13,1,876,2010,13,1,0,1,0.00448276,0.000344828,99.5517,0.0344828,102072,13090979,52614,7101912,51963,265,51950,386,13,5,8,0.00733645,0.000247083,99.2664,0.0247083,46558,44415,44418,0,0,44415,2139,0,0,0,0,5,9,0,0,100,0,0.00399284,0.000140099,86.2414,0.0252189,680781,770147,1.51369e+08
136,489600,625884,3312,3163,19,0,1103,2190,19,0,0,0,0.00573672,0,99.4263,0,91283,13176586,46470,7148382,45868,246,45855,356,13,2,11,0.00766086,0.00027975,99.2339,0.027975,41501,39137,39139,0,0,39137,2362,0,0,0,0,2,11,0,0,100,0,0.00421732,0.0001462,88.6775,0.0261139,687510,769519,1.51309e+08
137,493200,630173,4289,3997,17,0,1324,2948,17,0,0,0,0.00396363,0,99.6036,0,88675,13257933,44130,7192512,43566,238,43563,326,3,1,2,0.00738727,6.7981e-05,99.2613,0.0067981,40256,37217,37221,0,0,37217,3035,0,0,0,0,1,2,0,0,100,0,0.00400533,3.5032e-05,92.0028,0.00619591,693855,769561,1.51143e+08
138,496800,636435,6262,5626,17,0,3263,2981,18,0,0,0,0.00287448,0,99.7125,0,99174,13346301,47742,7240254,47056,368,47035,318,21,8,13,0.0066608,0.000439864,99.3339,0.0439864,45170,40626,40631,0,0,40626,4539,0,0,0,0,8,13,0,0,100,0,0.00355067,0.000221917,94.6343,0.038886,700280,769492,1.51175e+08
139,500400,643314,6879,6340,27,0,3351,3501,27,0,0,0,0.00392499,0,99.6075,0,109292,13443756,52639,7292893,51987,230,51966,422,21,5,16,0.00801687,0.000398944,99.1983,0.0398944,49774,44816,44820,0,0,44816,4954,0,0,0,0,5,16,0,0,100,0,0.00430349,0.000201277,93.4729,0.0352834,707447,769930,1.51276e+08
140,504000,648208,4894,4575,13,1,3062,1818,13,1,0,1,0.00265631,0.000204332,99.7344,0.0204332,97410,13532707,48279,7341172,47655,202,47645,422,10,6,4,0.00874086,0.000207129,99.1259,0.0207129,44237,40672,40677,0,0,40672,3560,0,0,0,0,6,5,0,0,100,0,0.0046353,0.000117215,91.1116,0.0206872,714425,770458,1.51384e+08
141,507600,652150,3942,3637,9,0,2698,1233,11,0,0,0,0.00279046,0,99.721,0,89798,13615694,45093,7386265,44510,160,44498,423,12,2,10,0.00938061,0.000266117,99.0619,0.0266117,40763,37894,37900,0,0,37894,2863,0,0,0,0,2,10,0,0,100,0,0.00499258,0.000138044,88.9904,0.0244723,721035,769713,1.51211e+08
142,511200,655936,3786,3553,11,0,2384,1391,11,0,0,0,0.00290544,0,99.7095,0,87509,13696763,44002,7430267,43457,129,43449,416,8,3,5,0.00945412,0.00018181,99.0546,0.018181,39721,37067,37067,0,0,37067,2654,0,0,0,0,3,5,0,0,100,0,0.00503211,9.42785e-05,88.7216,0.0167406,727425,768477,1.50968e+08
143,514800,661712,5776,5410,22,0,2882,2872,22,0,0,0,0.00380886,0,99.6191,0,99092,13785918,48257,7478524,47540,258,47531,459,9,4,5,0.00951157,0.000186501,99.0488,0.0186501,45059,40898,40901,0,0,40898,4158,0,0,0,0,4,5,0,0,100,0,0.00506684,9.48057e-05,91.6724,0.0166565,734064,768134,1.5098e+08
144,518400,667196,5484,4697,20,0,2564,2900,20,0,0,0,0.00364697,0,99.6353,0,94171,13870561,45953,7524477,45252,214,45248,487,4,1,3,0.0105978,8.70455e-05,98.9402,0.00870455,42734,38690,38702,0,0,38690,4032,0,0,0,0,1,3,0,0,100,0,0.0056254,4.43818e-05,90.7549,0.0077765,740614,768147,1.51082e+08
145,522000,671387,4191,3933,3,0,2787,1401,3,0,0,0,0.00071582,0,99.9284,0,92168,13955601,46095,7570572,45674,184,45644,237,30,5,25,0.00514156,0.00065083,99.4858,0.065083,41882,38945,38946,0,0,38945,2936,0,0,0,0,5,25,0,0,100,0,0.00268965,0.000336206,94.2734,0.0596588,376685,767561,1.51035e+08
146,525600,675802,4415,4129,10,0,2560,1845,10,0,0,0,0.00226501,0,99.7735,0,90283,14038317,44803,7615375,44380,177,44350,246,30,7,23,0.0054907,0.000669598,99.4509,0.0669598,41065,37913,37914,0,0,37913,3151,0,0,0,0,7,23,0,0,100,0,0.0029381,0.000344309,94.2016,0.0609533,383151,766509,1.50963e+08
147,529200,681039,5237,4880,15,0,2567,2655,15,0,0,0,0.00286424,0,99.7136,0,93807,14123183,45972,7661347,45542,159,45530,271,12,3,9,0.00589489,0.000261028,99.4105,0.0261028,42598,38894,38894,0,0,38894,3704,0,0,0,0,3,9,0,0,100,0,0.00317415,0.000133181,94.5389,0.0234334,389799,765705,1.50894e+08
148,532800,686535,5496,5092,14,3,2843,2636,14,3,0,3,0.00254731,0.000545852,99.7453,0.0545852,100978,14214685,49563,7710910,49032,251,49013,280,19,11,8,0.00564938,0.00038335,99.4351,0.038335,45919,41939,41943,0,0,41939,3974,0,0,0,0,11,11,0,0,100,0,0.00303099,0.000226809,94.6507,0.0399571,396888,765368,1.5092e+08
149,536400,710731,24196,19622,98,42,3434,20622,98,42,6,36,0.00405026,0.00173582,99.595,0.173582,174400,14346628,70886,7781796,69939,575,69834,372,105,11,94,0.00524786,0.00148125,99.4752,0.148125,79318,61057,61084,0,0,61057,18216,0,0,0,0,17,130,0,0,100,0,0.00301014,0.000941469,98.0575,0.154603,405743,766859,1.52305e+08
150,540000,714164,3433,2949,2,4,2205,1222,2,4,1,3,0.000582581,0.00116516,99.9417,0.116516,92434,14433160,47019,7828815,46412,346,46333,261,79,16,63,0.00555095,0.00168017,99.4449,0.168017,41982,39513,39514,0,0,39513,2465,0,0,0,0,17,66,0,0,100,0,0.00292336,0.000922581,92.3391,0.164513,412641,766016,1.52052e+08
151,543600,718422,4258,3917,3,3,3494,757,3,4,0,3,0.000704556,0.000939408,99.9296,0.0939408,118145,14544022,60280,7889095,59815,169,59756,296,59,4,55,0.00491042,0.000978766,99.509,0.0978766,53607,50582,50585,0,0,50582,3020,0,0,0,0,4,58,0,0,100,0,0.00259729,0.000547255,92.9779,0.0976169,421871,767343,1.52188e+08
152,547200,722574,4152,3859,0,2,3342,808,0,2,0,2,0,0.000481696,100,0.0481696,110630,14647567,56220,7945315,55745,194,55686,281,59,7,52,0.00499822,0.00104945,99.5002,0.104945,50258,47325,47325,0,0,47325,2931,0,0,0,0,7,54,0,0,100,0,0.00260917,0.000566404,93.2322,0.10104,430291,767855,1.52244e+08
153,550800,726217,3643,3396,2,7,3130,503,3,7,0,7,0.000823497,0.00192149,99.9176,0.192149,103479,14744840,52776,7998091,52327,136,52264,313,63,14,49,0.00593073,0.00119372,99.4069,0.119372,47060,44497,44499,0,0,44497,2555,0,0,0,0,14,56,0,0,100,0,0.00313132,0.000693646,91.3258,0.124072,438119,768083,1.52117e+08
154,554400,728910,2693,2185,3,1,1692,997,3,1,0,1,0.001114,0.000371333,99.8886,0.0371333,114115,14854310,59593,8057684,59137,178,59063,278,74,10,64,0.00466498,0.00124176,99.5335,0.124176,51829,49877,49880,0,0,49877,1948,0,0,0,0,10,65,0,0,100,0,0.00250528,0.00066867,89.5655,0.120412,447376,769219,1.52063e+08
155,558000,731259,2349,2071,0,0,1690,659,0,0,0,0,0,0,100,0,93713,14943962,48764,8106448,48367,135,48307,262,60,9,51,0.00537282,0.00123042,99.4627,0.123042,42600,40888,40888,0,0,40888,1712,0,0,0,0,9,51,0,0,100,0,0.0028478,0.000652167,88.8463,0.117387,454855,769356,1.51946e+08
156,561600,733082,1823,1681,3,0,1411,409,3,0,0,0,0.00164564,0,99.8354,0,95949,15036798,50575,8157023,50139,173,50093,263,46,6,40,0.0052002,0.00090954,99.48,0.090954,43551,42261,42264,0,0,42261,1287,0,0,0,0,6,40,0,0,100,0,0.00281009,0.000485955,85.4087,0.0877896,462730,770337,1.52099e+08
157,565200,735042,1960,1789,4,1,1315,640,4,1,1,0,0.00204082,0.000510204,99.7959,0.0510204,96421,15129835,50677,8207700,50342,71,50317,264,25,2,23,0.00520946,0.00049332,99.4791,0.049332,43784,42360,42363,0,0,42360,1421,0,0,0,0,3,23,0,0,100,0,0.00282114,0.000273693,86.3265,0.0493949,470709,771298,1.52284e+08
158,568800,736707,1665,1569,3,0,1192,470,3,0,0,0,0.0018018,0,99.8198,0,92398,15219370,48819,8256519,48505,68,48485,246,20,1,19,0.00503902,0.000409677,99.4961,0.0409677,41914,40716,40718,0,0,40716,1196,0,0,0,0,1,19,0,0,100,0,0.00273026,0.000219298,85.045,0.0396165,478496,772059,1.5253e+08
159,572400,742563,5856,5431,24,10,966,4856,24,10,4,6,0.00409836,0.00170765,99.5902,0.170765,92198,15301029,44371,8300890,44103,55,44068,213,35,4,31,0.00480043,0.000788804,99.52,0.0788803,41971,37288,37308,0,0,37288,4655,0,0,0,0,8,37,0,0,100,0,0.00270811,0.000514198,95.9529,0.0895932,485291,772518,1.52704e+08
160,576000,743906,1343,1221,0,0,818,525,0,0,0,0,0,0,100,0,83318,15382015,44099,8344989,43839,60,43821,200,18,2,16,0.00453525,0.000408173,99.5465,0.0408173,37876,36887,36887,0,0,36887,989,0,0,0,0,2,16,0,0,100,0,0.00242928,0.000218635,85.108,0.0396109,492243,772614,1.52763e+08
161,579600,745297,1391,1309,1,0,873,517,1,0,0,0,0.000718907,0,99.9281,0,85828,15465431,45455,8390444,45189,55,45172,211,17,4,13,0.00464195,0.000373996,99.5358,0.0373996,38982,37961,37962,0,0,37961,1020,0,0,0,0,4,13,0,0,100,0,0.00249979,0.000200455,84.7592,0.0362891,499470,772591,1.52682e+08
